baseFare,reservationCharge,superfastCharge,fuelAmount,totalConcession,tatkalFare,serviceTax,otherCharge,cateringCharge,dynamicFare,totalFare,availability,trainNumber,timeStamp,fromStnCode,toStnCode,classCode,distance,duration
441,40,0,0.0,0,0,24.0,0,0,0,505,"[{'date': '4-11-2023', 'status': 'RLWL4/WL4'}, {'date': '5-11-2023', 'status': 'RLWL9/WL7'}, {'date': '6-11-2023', 'status': 'RLWL9/WL8'}, {'date': '7-11-2023', 'status': 'RLWL8/WL8'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0019'}, {'date': '9-11-2023', 'status': 'RLWL3/WL1'}]",11057,2023-10-30 02:14:57.800607,NZM,PTA,3A,259,351.0
165,20,0,0.0,0,0,0.0,0,0,0,185,"[{'date': '4-11-2023', 'status': 'RLWL12/WL10'}, {'date': '5-11-2023', 'status': 'RLWL23/WL21'}, {'date': '6-11-2023', 'status': 'REGRET'}, {'date': '7-11-2023', 'status': 'RLWL25/WL23'}, {'date': '8-11-2023', 'status': 'RLWL19/WL13'}, {'date': '9-11-2023', 'status': 'RLWL22/WL22'}]",11057,2023-10-30 02:14:57.800607,NZM,PTA,SL,259,351.0
626,50,0,0.0,0,0,34.0,0,0,0,710,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL5/WL5'}, {'date': '7-11-2023', 'status': 'RLWL3/WL2'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NZM,NBA,2A,285,385.0
441,40,0,0.0,0,0,24.0,0,0,0,505,"[{'date': '4-11-2023', 'status': 'RLWL4/WL4'}, {'date': '5-11-2023', 'status': 'RLWL9/WL7'}, {'date': '6-11-2023', 'status': 'RLWL9/WL8'}, {'date': '7-11-2023', 'status': 'RLWL8/WL8'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0019'}, {'date': '9-11-2023', 'status': 'RLWL3/WL1'}]",11057,2023-10-30 02:14:57.800607,NZM,NBA,3A,285,385.0
180,20,0,0.0,0,0,0.0,0,0,0,200,"[{'date': '4-11-2023', 'status': 'RLWL12/WL10'}, {'date': '5-11-2023', 'status': 'RLWL23/WL21'}, {'date': '6-11-2023', 'status': 'REGRET'}, {'date': '7-11-2023', 'status': 'RLWL25/WL23'}, {'date': '8-11-2023', 'status': 'RLWL19/WL13'}, {'date': '9-11-2023', 'status': 'RLWL22/WL22'}]",11057,2023-10-30 02:14:57.800607,NZM,NBA,SL,285,385.0
726,50,0,0.0,0,0,39.0,0,0,0,815,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL5/WL5'}, {'date': '7-11-2023', 'status': 'RLWL3/WL2'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NZM,DUI,2A,312,428.0
507,40,0,0.0,0,0,28.0,0,0,0,575,"[{'date': '4-11-2023', 'status': 'RLWL4/WL4'}, {'date': '5-11-2023', 'status': 'RLWL9/WL7'}, {'date': '6-11-2023', 'status': 'RLWL9/WL8'}, {'date': '7-11-2023', 'status': 'RLWL8/WL8'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0019'}, {'date': '9-11-2023', 'status': 'RLWL3/WL1'}]",11057,2023-10-30 02:14:57.800607,NZM,DUI,3A,312,428.0
195,20,0,0.0,0,0,0.0,0,0,0,215,"[{'date': '4-11-2023', 'status': 'RLWL12/WL10'}, {'date': '5-11-2023', 'status': 'RLWL23/WL21'}, {'date': '6-11-2023', 'status': 'REGRET'}, {'date': '7-11-2023', 'status': 'RLWL25/WL23'}, {'date': '8-11-2023', 'status': 'RLWL19/WL13'}, {'date': '9-11-2023', 'status': 'RLWL22/WL22'}]",11057,2023-10-30 02:14:57.800607,NZM,DUI,SL,312,428.0
740,50,0,0.0,0,0,40.0,0,0,0,830,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL5/WL5'}, {'date': '7-11-2023', 'status': 'RLWL3/WL2'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NZM,MET,2A,329,464.0
517,40,0,0.0,0,0,28.0,0,0,0,585,"[{'date': '4-11-2023', 'status': 'RLWL4/WL4'}, {'date': '5-11-2023', 'status': 'RLWL9/WL7'}, {'date': '6-11-2023', 'status': 'RLWL9/WL8'}, {'date': '7-11-2023', 'status': 'RLWL8/WL8'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0019'}, {'date': '9-11-2023', 'status': 'RLWL3/WL1'}]",11057,2023-10-30 02:14:57.800607,NZM,MET,3A,329,464.0
200,20,0,0.0,0,0,0.0,0,0,0,220,"[{'date': '4-11-2023', 'status': 'RLWL12/WL10'}, {'date': '5-11-2023', 'status': 'RLWL23/WL21'}, {'date': '6-11-2023', 'status': 'REGRET'}, {'date': '7-11-2023', 'status': 'RLWL25/WL23'}, {'date': '8-11-2023', 'status': 'RLWL19/WL13'}, {'date': '9-11-2023', 'status': 'RLWL22/WL22'}]",11057,2023-10-30 02:14:57.800607,NZM,MET,SL,329,464.0
773,50,0,0.0,0,0,42.0,0,0,0,865,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL5/WL5'}, {'date': '7-11-2023', 'status': 'RLWL3/WL2'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NZM,AHH,2A,348,497.0
541,40,0,0.0,0,0,29.0,0,0,0,610,"[{'date': '4-11-2023', 'status': 'RLWL4/WL4'}, {'date': '5-11-2023', 'status': 'RLWL9/WL7'}, {'date': '6-11-2023', 'status': 'RLWL9/WL8'}, {'date': '7-11-2023', 'status': 'RLWL8/WL8'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0019'}, {'date': '9-11-2023', 'status': 'RLWL3/WL1'}]",11057,2023-10-30 02:14:57.800607,NZM,AHH,3A,348,497.0
205,20,0,0.0,0,0,0.0,0,0,0,225,"[{'date': '4-11-2023', 'status': 'RLWL12/WL10'}, {'date': '5-11-2023', 'status': 'RLWL23/WL21'}, {'date': '6-11-2023', 'status': 'REGRET'}, {'date': '7-11-2023', 'status': 'RLWL25/WL23'}, {'date': '8-11-2023', 'status': 'RLWL19/WL13'}, {'date': '9-11-2023', 'status': 'RLWL22/WL22'}]",11057,2023-10-30 02:14:57.800607,NZM,AHH,SL,348,497.0
821,50,0,0.0,0,0,44.0,0,0,0,915,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL5/WL5'}, {'date': '7-11-2023', 'status': 'RLWL3/WL2'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NZM,LDH,2A,374,571.0
574,40,0,0.0,0,0,31.0,0,0,0,645,"[{'date': '4-11-2023', 'status': 'RLWL4/WL4'}, {'date': '5-11-2023', 'status': 'RLWL9/WL7'}, {'date': '6-11-2023', 'status': 'RLWL9/WL8'}, {'date': '7-11-2023', 'status': 'RLWL8/WL8'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0019'}, {'date': '9-11-2023', 'status': 'RLWL3/WL1'}]",11057,2023-10-30 02:14:57.800607,NZM,LDH,3A,374,571.0
220,20,0,0.0,0,0,0.0,0,0,0,240,"[{'date': '4-11-2023', 'status': 'RLWL12/WL10'}, {'date': '5-11-2023', 'status': 'RLWL23/WL21'}, {'date': '6-11-2023', 'status': 'REGRET'}, {'date': '7-11-2023', 'status': 'RLWL25/WL23'}, {'date': '8-11-2023', 'status': 'RLWL19/WL13'}, {'date': '9-11-2023', 'status': 'RLWL22/WL22'}]",11057,2023-10-30 02:14:57.800607,NZM,LDH,SL,374,571.0
840,50,0,0.0,0,0,45.0,0,0,0,935,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL5/WL5'}, {'date': '7-11-2023', 'status': 'RLWL3/WL2'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NZM,PHR,2A,387,595.0
588,40,0,0.0,0,0,32.0,0,0,0,660,"[{'date': '4-11-2023', 'status': 'RLWL4/WL4'}, {'date': '5-11-2023', 'status': 'RLWL9/WL7'}, {'date': '6-11-2023', 'status': 'RLWL9/WL8'}, {'date': '7-11-2023', 'status': 'RLWL8/WL8'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0019'}, {'date': '9-11-2023', 'status': 'RLWL3/WL1'}]",11057,2023-10-30 02:14:57.800607,NZM,PHR,3A,387,595.0
225,20,0,0.0,0,0,0.0,0,0,0,245,"[{'date': '4-11-2023', 'status': 'RLWL12/WL10'}, {'date': '5-11-2023', 'status': 'RLWL23/WL21'}, {'date': '6-11-2023', 'status': 'REGRET'}, {'date': '7-11-2023', 'status': 'RLWL25/WL23'}, {'date': '8-11-2023', 'status': 'RLWL19/WL13'}, {'date': '9-11-2023', 'status': 'RLWL22/WL22'}]",11057,2023-10-30 02:14:57.800607,NZM,PHR,SL,387,595.0
869,50,0,0.0,0,0,46.0,0,0,0,965,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL5/WL5'}, {'date': '7-11-2023', 'status': 'RLWL3/WL2'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NZM,PGW,2A,410,629.0
607,40,0,0.0,0,0,33.0,0,0,0,680,"[{'date': '4-11-2023', 'status': 'RLWL4/WL4'}, {'date': '5-11-2023', 'status': 'RLWL9/WL7'}, {'date': '6-11-2023', 'status': 'RLWL9/WL8'}, {'date': '7-11-2023', 'status': 'RLWL8/WL8'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0019'}, {'date': '9-11-2023', 'status': 'RLWL3/WL1'}]",11057,2023-10-30 02:14:57.800607,NZM,PGW,3A,410,629.0
230,20,0,0.0,0,0,0.0,0,0,0,250,"[{'date': '4-11-2023', 'status': 'RLWL12/WL10'}, {'date': '5-11-2023', 'status': 'RLWL23/WL21'}, {'date': '6-11-2023', 'status': 'REGRET'}, {'date': '7-11-2023', 'status': 'RLWL25/WL23'}, {'date': '8-11-2023', 'status': 'RLWL19/WL13'}, {'date': '9-11-2023', 'status': 'RLWL22/WL22'}]",11057,2023-10-30 02:14:57.800607,NZM,PGW,SL,410,629.0
902,50,0,0.0,0,0,48.0,0,0,0,1000,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL5/WL5'}, {'date': '7-11-2023', 'status': 'RLWL3/WL2'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NZM,JRC,2A,426,648.0
631,40,0,0.0,0,0,34.0,0,0,0,705,"[{'date': '4-11-2023', 'status': 'RLWL4/WL4'}, {'date': '5-11-2023', 'status': 'RLWL9/WL7'}, {'date': '6-11-2023', 'status': 'RLWL9/WL8'}, {'date': '7-11-2023', 'status': 'RLWL8/WL8'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0019'}, {'date': '9-11-2023', 'status': 'RLWL3/WL1'}]",11057,2023-10-30 02:14:57.800607,NZM,JRC,3A,426,648.0
245,20,0,0.0,0,0,0.0,0,0,0,265,"[{'date': '4-11-2023', 'status': 'RLWL12/WL10'}, {'date': '5-11-2023', 'status': 'RLWL23/WL21'}, {'date': '6-11-2023', 'status': 'REGRET'}, {'date': '7-11-2023', 'status': 'RLWL25/WL23'}, {'date': '8-11-2023', 'status': 'RLWL19/WL13'}, {'date': '9-11-2023', 'status': 'RLWL22/WL22'}]",11057,2023-10-30 02:14:57.800607,NZM,JRC,SL,426,648.0
921,50,0,0.0,0,0,49.0,0,0,0,1020,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL5/WL5'}, {'date': '7-11-2023', 'status': 'RLWL3/WL2'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NZM,JUC,2A,431,661.0
645,40,0,0.0,0,0,35.0,0,0,0,720,"[{'date': '4-11-2023', 'status': 'RLWL4/WL4'}, {'date': '5-11-2023', 'status': 'RLWL9/WL7'}, {'date': '6-11-2023', 'status': 'RLWL9/WL8'}, {'date': '7-11-2023', 'status': 'RLWL8/WL8'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0019'}, {'date': '9-11-2023', 'status': 'RLWL3/WL1'}]",11057,2023-10-30 02:14:57.800607,NZM,JUC,3A,431,661.0
245,20,0,0.0,0,0,0.0,0,0,0,265,"[{'date': '4-11-2023', 'status': 'RLWL12/WL10'}, {'date': '5-11-2023', 'status': 'RLWL23/WL21'}, {'date': '6-11-2023', 'status': 'REGRET'}, {'date': '7-11-2023', 'status': 'RLWL25/WL23'}, {'date': '8-11-2023', 'status': 'RLWL19/WL13'}, {'date': '9-11-2023', 'status': 'RLWL22/WL22'}]",11057,2023-10-30 02:14:57.800607,NZM,JUC,SL,431,661.0
969,50,0,0.0,0,0,51.0,0,0,0,1070,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL5/WL5'}, {'date': '7-11-2023', 'status': 'RLWL3/WL2'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NZM,BEAS,2A,467,697.0
679,40,0,0.0,0,0,36.0,0,0,0,755,"[{'date': '4-11-2023', 'status': 'RLWL4/WL4'}, {'date': '5-11-2023', 'status': 'RLWL9/WL7'}, {'date': '6-11-2023', 'status': 'RLWL9/WL8'}, {'date': '7-11-2023', 'status': 'RLWL8/WL8'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0019'}, {'date': '9-11-2023', 'status': 'RLWL3/WL1'}]",11057,2023-10-30 02:14:57.800607,NZM,BEAS,3A,467,697.0
260,20,0,0.0,0,0,0.0,0,0,0,280,"[{'date': '4-11-2023', 'status': 'RLWL12/WL10'}, {'date': '5-11-2023', 'status': 'RLWL23/WL21'}, {'date': '6-11-2023', 'status': 'REGRET'}, {'date': '7-11-2023', 'status': 'RLWL25/WL23'}, {'date': '8-11-2023', 'status': 'RLWL19/WL13'}, {'date': '9-11-2023', 'status': 'RLWL22/WL22'}]",11057,2023-10-30 02:14:57.800607,NZM,BEAS,SL,467,697.0
1016,50,0,0.0,0,0,54.0,0,0,0,1120,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL5/WL5'}, {'date': '7-11-2023', 'status': 'RLWL3/WL2'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NZM,JNL,2A,491,741.0
712,40,0,0.0,0,0,38.0,0,0,0,790,"[{'date': '4-11-2023', 'status': 'RLWL4/WL4'}, {'date': '5-11-2023', 'status': 'RLWL9/WL7'}, {'date': '6-11-2023', 'status': 'RLWL9/WL8'}, {'date': '7-11-2023', 'status': 'RLWL8/WL8'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0019'}, {'date': '9-11-2023', 'status': 'RLWL3/WL1'}]",11057,2023-10-30 02:14:57.800607,NZM,JNL,3A,491,741.0
275,20,0,0.0,0,0,0.0,0,0,0,295,"[{'date': '4-11-2023', 'status': 'RLWL12/WL10'}, {'date': '5-11-2023', 'status': 'RLWL23/WL21'}, {'date': '6-11-2023', 'status': 'REGRET'}, {'date': '7-11-2023', 'status': 'RLWL25/WL23'}, {'date': '8-11-2023', 'status': 'RLWL19/WL13'}, {'date': '9-11-2023', 'status': 'RLWL22/WL22'}]",11057,2023-10-30 02:14:57.800607,NZM,JNL,SL,491,741.0
1078,50,0,0.0,0,0,57.0,0,0,0,1185,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL5/WL5'}, {'date': '7-11-2023', 'status': 'RLWL3/WL2'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NZM,ASR,2A,509,781.0
755,40,0,0.0,0,0,40.0,0,0,0,835,"[{'date': '4-11-2023', 'status': 'RLWL4/WL4'}, {'date': '5-11-2023', 'status': 'RLWL9/WL7'}, {'date': '6-11-2023', 'status': 'RLWL9/WL8'}, {'date': '7-11-2023', 'status': 'RLWL8/WL8'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0019'}, {'date': '9-11-2023', 'status': 'RLWL3/WL1'}]",11057,2023-10-30 02:14:57.800607,NZM,ASR,3A,509,781.0
290,20,0,0.0,0,0,0.0,0,0,0,310,"[{'date': '4-11-2023', 'status': 'RLWL12/WL10'}, {'date': '5-11-2023', 'status': 'RLWL23/WL21'}, {'date': '6-11-2023', 'status': 'REGRET'}, {'date': '7-11-2023', 'status': 'RLWL25/WL23'}, {'date': '8-11-2023', 'status': 'RLWL19/WL13'}, {'date': '9-11-2023', 'status': 'RLWL22/WL22'}]",11057,2023-10-30 02:14:57.800607,NZM,ASR,SL,509,781.0
626,50,0,0.0,0,0,34.0,0,0,0,710,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL1/WL1'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0001'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NDLS,SZM,2A,4,28.0
441,40,0,0.0,0,0,24.0,0,0,0,505,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0034'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0031'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0029'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0026'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0069'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0052'}]",11057,2023-10-30 02:14:57.800607,NDLS,SZM,3A,4,28.0
125,20,0,0.0,0,0,0.0,0,0,0,145,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0085'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0091'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0087'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0083'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0077'}]",11057,2023-10-30 02:14:57.800607,NDLS,SZM,SL,4,28.0
626,50,0,0.0,0,0,34.0,0,0,0,710,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL1/WL1'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0001'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NDLS,NUR,2A,27,48.0
441,40,0,0.0,0,0,24.0,0,0,0,505,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0034'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0031'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0029'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0026'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0069'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0052'}]",11057,2023-10-30 02:14:57.800607,NDLS,NUR,3A,27,48.0
125,20,0,0.0,0,0,0.0,0,0,0,145,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0085'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0091'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0087'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0083'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0077'}]",11057,2023-10-30 02:14:57.800607,NDLS,NUR,SL,27,48.0
626,50,0,0.0,0,0,34.0,0,0,0,710,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL1/WL1'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0001'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NDLS,SNP,2A,44,64.0
441,40,0,0.0,0,0,24.0,0,0,0,505,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0034'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0031'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0029'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0026'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0069'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0052'}]",11057,2023-10-30 02:14:57.800607,NDLS,SNP,3A,44,64.0
125,20,0,0.0,0,0,0.0,0,0,0,145,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0085'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0091'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0087'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0083'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0077'}]",11057,2023-10-30 02:14:57.800607,NDLS,SNP,SL,44,64.0
626,50,0,0.0,0,0,34.0,0,0,0,710,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL1/WL1'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0001'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NDLS,GNU,2A,60,77.0
441,40,0,0.0,0,0,24.0,0,0,0,505,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0034'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0031'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0029'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0026'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0069'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0052'}]",11057,2023-10-30 02:14:57.800607,NDLS,GNU,3A,60,77.0
125,20,0,0.0,0,0,0.0,0,0,0,145,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0085'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0091'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0087'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0083'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0077'}]",11057,2023-10-30 02:14:57.800607,NDLS,GNU,SL,60,77.0
626,50,0,0.0,0,0,34.0,0,0,0,710,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL1/WL1'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0001'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NDLS,SMK,2A,72,92.0
441,40,0,0.0,0,0,24.0,0,0,0,505,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0034'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0031'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0029'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0026'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0069'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0052'}]",11057,2023-10-30 02:14:57.800607,NDLS,SMK,3A,72,92.0
125,20,0,0.0,0,0,0.0,0,0,0,145,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0085'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0091'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0087'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0083'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0077'}]",11057,2023-10-30 02:14:57.800607,NDLS,SMK,SL,72,92.0
626,50,0,0.0,0,0,34.0,0,0,0,710,"[{'date': '4-11-2023', 'status': 'RLWL1/WL1'}, {'date': '5-11-2023', 'status': 'RLWL2/WL1'}, {'date': '6-11-2023', 'status': 'RLWL1/WL1'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0001'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0002'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0002'}]",11057,2023-10-30 02:14:57.800607,NDLS,PNP,2A,89,106.0
441,40,0,0.0,0,0,24.0,0,0,0,505,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0034'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0031'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0029'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0026'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0069'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0052'}]",11057,2023-10-30 02:14:57.800607,NDLS,PNP,3A,89,106.0
125,20,0,0.0,0,0,0.0,0,0,0,145,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0085'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0091'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0087'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0083'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0077'}]",11057,2023-10-30 02:14:57.800607,NDLS,PNP,SL,89,106.0
